dt,steer_deg,speed_pwm,yaw_deg
0.03339886665344238,25.0,50.0,-110.61426286287205
0.033400774002075195,25.0,50.0,-110.61426286287205
0.03339433670043945,25.0,50.0,-110.87620534369738
0.034874677658081055,25.0,50.0,-111.22202485744079
0.033392906188964844,25.0,50.0,-111.22202485744079
0.033392906188964844,25.0,50.0,-111.55818284740502
0.03339791297912598,25.0,50.0,-111.55818284740502
0.03339266777038574,25.0,50.0,-111.8866823094554
0.03339576721191406,25.0,50.0,-112.2370277694503
0.03339219093322754,25.0,50.0,-112.2370277694503
0.033396244049072266,25.0,50.0,-112.55368801545286
0.03339958190917969,25.0,50.0,-112.55368801545286
0.033406734466552734,25.0,50.0,-112.8893865180528
0.033885955810546875,25.0,50.0,-113.19689011502095
0.03335905075073242,25.0,50.0,-113.19689011502095
0.03339982032775879,25.0,50.0,-113.47479610776276
0.03666996955871582,25.0,50.0,-113.74450081308318
0.033400774002075195,25.0,50.0,-113.74450081308318
0.033405303955078125,25.0,50.0,-113.9745091623356
0.03405928611755371,25.0,50.0,-113.9745091623356
0.033399343490600586,25.0,50.0,-114.20860459493667
0.033451080322265625,25.0,50.0,-114.49374953910534
0.03339862823486328,25.0,50.0,-114.49374953910534
0.03339195251464844,25.0,50.0,-114.78276299107662
0.036803245544433594,25.0,50.0,-115.09379180222031
0.03339362144470215,25.0,50.0,-115.09379180222031
0.03339242935180664,25.0,50.0,-115.38740105903845
0.033400535583496094,25.0,50.0,-115.38740105903845
0.03340435028076172,25.0,50.0,-115.72258561320415
0.03339838981628418,25.0,50.0,-116.04588116927816
0.03339052200317383,25.0,50.0,-116.04588116927816
0.03341341018676758,25.0,50.0,-116.3870216798938
0.03339409828186035,25.0,50.0,-116.3870216798938
0.03339219093322754,25.0,50.0,-116.66861900803121
0.03339958190917969,25.0,50.0,-116.92306295601621
0.033402204513549805,25.0,50.0,-116.92306295601621
0.03339219093322754,25.0,50.0,-117.19929915521796
0.03419995307922363,25.0,50.0,-117.46695412869688
0.03340601921081543,25.0,50.0,-117.46695412869688
0.03339552879333496,25.0,50.0,-117.71142561723096
0.03340315818786621,25.0,50.0,-117.71142561723096
